state,county,year,metric_type,diabetes_prevalence,poverty_population,FIPS
Puerto Rico,"Carolina Municipio, Puerto Rico",2019,Crude Prevalence,14.5,153020.0,72031
Puerto Rico,"Cayey Municipio, Puerto Rico",2019,Crude Prevalence,14.5,43714.0,72035
Puerto Rico,"Humacao Municipio, Puerto Rico",2019,Crude Prevalence,14.5,52171.0,72069
Puerto Rico,"Morovis Municipio, Puerto Rico",2019,Crude Prevalence,14.5,30880.0,72101
Puerto Rico,"Trujillo Alto Municipio, Puerto Rico",2019,Crude Prevalence,14.5,66049.0,72139
Puerto Rico,"Manatí Municipio, Puerto Rico",2019,Crude Prevalence,14.5,38680.0,72091
Puerto Rico,"Peñuelas Municipio, Puerto Rico",2019,Crude Prevalence,14.5,20340.0,72111
Puerto Rico,"Rincón Municipio, Puerto Rico",2019,Crude Prevalence,14.5,14013.0,72117
Puerto Rico,"San Germán Municipio, Puerto Rico",2019,Crude Prevalence,14.5,30725.0,72125
Puerto Rico,"San Sebastián Municipio, Puerto Rico",2019,Crude Prevalence,14.5,36991.0,72131
New York,"Monroe County, New York",2019,Number,6787.0,718498.0,36055
New York,"Oneida County, New York",2019,Number,6787.0,217905.0,36065
New York,"Ulster County, New York",2019,Number,6787.0,170910.0,36111
New York,"Chemung County, New York",2019,Number,6787.0,80273.0,36015
New York,"Livingston County, New York",2019,Number,6787.0,57472.0,36051
New York,"Otsego County, New York",2019,Number,6787.0,54849.0,36077
New York,"Greene County, New York",2019,Number,6787.0,44075.0,36039
New York,"Albany County, New York",2019,Number,6787.0,291149.0,36001
New York,"Allegany County, New York",2019,Number,6787.0,41742.0,36003
New York,"Cattaraugus County, New York",2019,Number,6787.0,74679.0,36009
New York,"Madison County, New York",2019,Number,6787.0,66057.0,36053
New York,"Schenectady County, New York",2019,Number,6787.0,150847.0,36093
New York,"Genesee County, New York",2019,Number,6787.0,56919.0,36037
New York,"Yates County, New York",2019,Number,6787.0,23828.0,36123
North Carolina,"Greene County, North Carolina",2019,Number,4834.0,18614.0,37079
North Carolina,"Mitchell County, North Carolina",2019,Number,4834.0,14559.0,37121
North Carolina,"Chowan County, North Carolina",2019,Number,4834.0,13811.0,37041
North Carolina,"Alleghany County, North Carolina",2019,Number,4834.0,10896.0,37005
North Carolina,"Caldwell County, North Carolina",2019,Number,4834.0,80666.0,37027
North Carolina,"Catawba County, North Carolina",2019,Number,4834.0,154803.0,37035
North Carolina,"Cleveland County, North Carolina",2019,Number,4834.0,95255.0,37045
North Carolina,"Craven County, North Carolina",2019,Number,4834.0,97063.0,37049
North Carolina,"Edgecombe County, North Carolina",2019,Number,4834.0,51905.0,37065
North Carolina,"Granville County, North Carolina",2019,Number,4834.0,56252.0,37077
North Carolina,"Harnett County, North Carolina",2019,Number,4834.0,128703.0,37085
North Carolina,"Hoke County, North Carolina",2019,Number,4834.0,52105.0,37093
North Carolina,"Henderson County, North Carolina",2019,Number,4834.0,113463.0,37089
North Carolina,"Hyde County, North Carolina",2019,Number,4834.0,4624.0,37095
North Carolina,"Iredell County, North Carolina",2019,Number,4834.0,173761.0,37097
North Carolina,"Mecklenburg County, North Carolina",2019,Number,4834.0,1058840.0,37119
North Carolina,"Northampton County, North Carolina",2019,Number,4834.0,19065.0,37131
North Carolina,"Pitt County, North Carolina",2019,Number,4834.0,171321.0,37147
North Carolina,"Rowan County, North Carolina",2019,Number,4834.0,135980.0,37159
North Carolina,"Vance County, North Carolina",2019,Number,4834.0,43836.0,37181
North Carolina,"Cherokee County, North Carolina",2019,Number,4834.0,27571.0,37039
North Carolina,"Currituck County, North Carolina",2019,Number,4834.0,26187.0,37053
North Carolina,"Union County, North Carolina",2019,Number,4834.0,227980.0,37179
North Carolina,"Wilkes County, North Carolina",2019,Number,4834.0,67437.0,37193
North Carolina,"Nash County, North Carolina",2019,Number,4834.0,92009.0,37127
North Carolina,"Alexander County, North Carolina",2019,Number,4834.0,35794.0,37003
North Carolina,"Dare County, North Carolina",2019,Number,4834.0,35970.0,37055
North Carolina,"Warren County, North Carolina",2019,Number,4834.0,18957.0,37185
North Carolina,"Wilson County, North Carolina",2019,Number,4834.0,79833.0,37195
North Carolina,"Gates County, North Carolina",2019,Number,4834.0,11477.0,37073
North Carolina,"Graham County, North Carolina",2019,Number,4834.0,8375.0,37075
North Carolina,"Madison County, North Carolina",2019,Number,4834.0,20421.0,37115
North Carolina,"Pamlico County, North Carolina",2019,Number,4834.0,11977.0,37137
North Carolina,"Polk County, North Carolina",2019,Number,4834.0,20256.0,37149
North Carolina,"Randolph County, North Carolina",2019,Number,4834.0,141274.0,37151
North Carolina,"Stokes County, North Carolina",2019,Number,4834.0,45243.0,37169
North Carolina,"Washington County, North Carolina",2019,Number,4834.0,11727.0,37187
North Carolina,"Clay County, North Carolina",2019,Number,4834.0,10921.0,37043
North Carolina,"Cumberland County, North Carolina",2019,Number,4834.0,316519.0,37051
North Carolina,"Guilford County, North Carolina",2019,Number,4834.0,509531.0,37081
North Carolina,"Jackson County, North Carolina",2019,Number,4834.0,39019.0,37099
North Carolina,"Pasquotank County, North Carolina",2019,Number,4834.0,36935.0,37139
North Carolina,"Robeson County, North Carolina",2019,Number,4834.0,128917.0,37155
North Carolina,"Swain County, North Carolina",2019,Number,4834.0,14063.0,37173
North Carolina,"Wake County, North Carolina",2019,Number,4834.0,1046544.0,37183
North Carolina,"Anson County, North Carolina",2019,Number,4834.0,23092.0,37007
North Carolina,"Mcdowell County, North Carolina",2019,Number,4834.0,44137.0,37111
North Carolina,"Franklin County, North Carolina",2019,Number,4834.0,64746.0,37069
North Carolina,"Jones County, North Carolina",2019,Number,4834.0,9536.0,37103
North Carolina,"Macon County, North Carolina",2019,Number,4834.0,34514.0,37113
North Carolina,"Brunswick County, North Carolina",2019,Number,4834.0,130834.0,37019
North Carolina,"Transylvania County, North Carolina",2019,Number,4834.0,32699.0,37175
North Carolina,"Beaufort County, North Carolina",2019,Number,4834.0,46640.0,37013
North Carolina,"Columbus County, North Carolina",2019,Number,4834.0,52992.0,37047
North Carolina,"Lincoln County, North Carolina",2019,Number,4834.0,82082.0,37109
North Carolina,"Montgomery County, North Carolina",2019,Number,4834.0,26114.0,37123
North Carolina,"Orange County, North Carolina",2019,Number,4834.0,133298.0,37135
North Carolina,"Richmond County, North Carolina",2019,Number,4834.0,43457.0,37153
North Carolina,"Sampson County, North Carolina",2019,Number,4834.0,62511.0,37163
North Carolina,"Surry County, North Carolina",2019,Number,4834.0,70930.0,37171
North Carolina,"Avery County, North Carolina",2019,Number,4834.0,14059.0,37011
North Carolina,"Buncombe County, North Carolina",2019,Number,4834.0,250342.0,37021
North Carolina,"Cabarrus County, North Carolina",2019,Number,4834.0,204739.0,37025
North Carolina,"Caswell County, North Carolina",2019,Number,4834.0,21717.0,37033
North Carolina,"Davie County, North Carolina",2019,Number,4834.0,41952.0,37059
North Carolina,"Davidson County, North Carolina",2019,Number,4834.0,162926.0,37057
North Carolina,"Duplin County, North Carolina",2019,Number,4834.0,58374.0,37061
North Carolina,"Durham County, North Carolina",2019,Number,4834.0,298040.0,37063
North Carolina,"Hertford County, North Carolina",2019,Number,4834.0,21826.0,37091
North Carolina,"Lee County, North Carolina",2019,Number,4834.0,59433.0,37105
North Carolina,"New Hanover County, North Carolina",2019,Number,4834.0,221075.0,37129
North Carolina,"Pender County, North Carolina",2019,Number,4834.0,58999.0,37141
North Carolina,"Wayne County, North Carolina",2019,Number,4834.0,120420.0,37191
North Carolina,"Scotland County, North Carolina",2019,Number,4834.0,32639.0,37165
North Carolina,"Watauga County, North Carolina",2019,Number,4834.0,48976.0,37189
North Carolina,"Halifax County, North Carolina",2019,Number,4834.0,49855.0,37083
North Carolina,"Alamance County, North Carolina",2019,Number,4834.0,158887.0,37001
North Carolina,"Tyrrell County, North Carolina",2019,Number,4834.0,3329.0,37177
North Dakota,"Stark County, North Dakota",2019,Number,283.0,30359.0,38089
North Dakota,"Wells County, North Dakota",2019,Number,283.0,3902.0,38103
North Dakota,"Burke County, North Dakota",2019,Number,283.0,2169.0,38013
North Dakota,"Mountrail County, North Dakota",2019,Number,283.0,10264.0,38061
North Dakota,"Williams County, North Dakota",2019,Number,283.0,34454.0,38105
North Dakota,"Billings County, North Dakota",2019,Number,283.0,922.0,38007
North Dakota,"Kidder County, North Dakota",2019,Number,283.0,2434.0,38043
North Dakota,"Cavalier County, North Dakota",2019,Number,283.0,3696.0,38019
North Dakota,"Grant County, North Dakota",2019,Number,283.0,2295.0,38037
North Dakota,"Mchenry County, North Dakota",2019,Number,283.0,5802.0,38049
North Dakota,"Steele County, North Dakota",2019,Number,283.0,1739.0,38091
North Dakota,"Benson County, North Dakota",2019,Number,283.0,6813.0,38005
North Dakota,"Lamoure County, North Dakota",2019,Number,283.0,4032.0,38045
North Dakota,"Morton County, North Dakota",2019,Number,283.0,30221.0,38059
North Dakota,"Dunn County, North Dakota",2019,Number,283.0,4306.0,38025
North Dakota,"Mcintosh County, North Dakota",2019,Number,283.0,2480.0,38051
North Dakota,"Nelson County, North Dakota",2019,Number,283.0,2822.0,38063
North Dakota,"Rolette County, North Dakota",2019,Number,283.0,14245.0,38079
North Dakota,"Walsh County, North Dakota",2019,Number,283.0,10552.0,38099
North Dakota,"Bottineau County, North Dakota",2019,Number,283.0,6165.0,38009
North Dakota,"Barnes County, North Dakota",2019,Number,283.0,10183.0,38003
North Dakota,"Grand Forks County, North Dakota",2019,Number,283.0,65893.0,38035
North Dakota,"Mckenzie County, North Dakota",2019,Number,283.0,13157.0,38053
North Dakota,"Mclean County, North Dakota",2019,Number,283.0,9432.0,38055
North Dakota,"Pierce County, North Dakota",2019,Number,283.0,3964.0,38069
North Dakota,"Renville County, North Dakota",2019,Number,283.0,2376.0,38075
North Dakota,"Bowman County, North Dakota",2019,Number,283.0,3069.0,38011
North Dakota,"Burleigh County, North Dakota",2019,Number,283.0,91638.0,38015
North Dakota,"Logan County, North Dakota",2019,Number,283.0,1796.0,38047
North Dakota,"Oliver County, North Dakota",2019,Number,283.0,1842.0,38065
North Dakota,"Stutsman County, North Dakota",2019,Number,283.0,19410.0,38093
North Dakota,"Ramsey County, North Dakota",2019,Number,283.0,11124.0,38071
North Dakota,"Foster County, North Dakota",2019,Number,283.0,3171.0,38031
North Dakota,"Griggs County, North Dakota",2019,Number,283.0,2312.0,38039
North Dakota,"Sheridan County, North Dakota",2019,Number,283.0,1391.0,38083
North Dakota,"Slope County, North Dakota",2019,Number,283.0,742.0,38087
Ohio,"Union County, Ohio",2019,Age-adjusted Rate,1.3,53341.0,39159
Ohio,"Pike County, Ohio",2019,Age-adjusted Rate,1.3,27625.0,39131
Ohio,"Paulding County, Ohio",2019,Age-adjusted Rate,1.3,18656.0,39125
Ohio,"Hamilton County, Ohio",2019,Age-adjusted Rate,1.3,795895.0,39061
Ohio,"Franklin County, Ohio",2019,Age-adjusted Rate,1.3,1260187.0,39049
Ohio,"Marion County, Ohio",2019,Age-adjusted Rate,1.3,59343.0,39101
Ohio,"Tuscarawas County, Ohio",2019,Age-adjusted Rate,1.3,90912.0,39157
Ohio,"Wayne County, Ohio",2019,Age-adjusted Rate,1.3,111821.0,39169
Ohio,"Brown County, Ohio",2019,Age-adjusted Rate,1.3,42846.0,39015
Ohio,"Butler County, Ohio",2019,Age-adjusted Rate,1.3,367360.0,39017
Ohio,"Harrison County, Ohio",2019,Age-adjusted Rate,1.3,14876.0,39067
Ohio,"Knox County, Ohio",2019,Age-adjusted Rate,1.3,57946.0,39083
Ohio,"Licking County, Ohio",2019,Age-adjusted Rate,1.3,169176.0,39089
Ohio,"Richland County, Ohio",2019,Age-adjusted Rate,1.3,113445.0,39139
Ohio,"Vinton County, Ohio",2019,Age-adjusted Rate,1.3,12901.0,39163
Ohio,"Carroll County, Ohio",2019,Age-adjusted Rate,1.3,26930.0,39019
Ohio,"Hancock County, Ohio",2019,Age-adjusted Rate,1.3,73597.0,39063
Ohio,"Clermont County, Ohio",2019,Age-adjusted Rate,1.3,202428.0,39025
Ohio,"Fairfield County, Ohio",2019,Age-adjusted Rate,1.3,151338.0,39045
Ohio,"Defiance County, Ohio",2019,Age-adjusted Rate,1.3,37420.0,39039
Ohio,"Highland County, Ohio",2019,Age-adjusted Rate,1.3,42353.0,39071
Ohio,"Henry County, Ohio",2019,Age-adjusted Rate,1.3,26707.0,39069
Ohio,"Jefferson County, Ohio",2019,Age-adjusted Rate,1.3,64077.0,39081
Ohio,"Portage County, Ohio",2019,Age-adjusted Rate,1.3,154901.0,39133
Ohio,"Putnam County, Ohio",2019,Age-adjusted Rate,1.3,33499.0,39137
Ohio,"Belmont County, Ohio",2019,Age-adjusted Rate,1.3,64062.0,39013
Ohio,"Clinton County, Ohio",2019,Age-adjusted Rate,1.3,40554.0,39027
Ohio,"Fayette County, Ohio",2019,Age-adjusted Rate,1.3,28101.0,39047
Ohio,"Perry County, Ohio",2019,Age-adjusted Rate,1.3,35444.0,39127
Ohio,"Pickaway County, Ohio",2019,Age-adjusted Rate,1.3,53003.0,39129
Ohio,"Madison County, Ohio",2019,Age-adjusted Rate,1.3,38609.0,39097
Ohio,"Muskingum County, Ohio",2019,Age-adjusted Rate,1.3,83515.0,39119
Ohio,"Sandusky County, Ohio",2019,Age-adjusted Rate,1.3,57698.0,39143
Ohio,"Van Wert County, Ohio",2019,Age-adjusted Rate,1.3,27821.0,39161
Ohio,"Washington County, Ohio",2019,Age-adjusted Rate,1.3,58671.0,39167
Ohio,"Auglaize County, Ohio",2019,Age-adjusted Rate,1.3,45036.0,39011
Ohio,"Darke County, Ohio",2019,Age-adjusted Rate,1.3,50719.0,39037
Ohio,"Ottawa County, Ohio",2019,Age-adjusted Rate,1.3,40036.0,39123
Ohio,"Hardin County, Ohio",2019,Age-adjusted Rate,1.3,29003.0,39065
Ohio,"Jackson County, Ohio",2019,Age-adjusted Rate,1.3,31882.0,39079
Ohio,"Huron County, Ohio",2019,Age-adjusted Rate,1.3,57565.0,39077
Ohio,"Athens County, Ohio",2019,Age-adjusted Rate,1.3,56177.0,39009
Ohio,"Adams County, Ohio",2019,Age-adjusted Rate,1.3,27431.0,39001
Ohio,"Medina County, Ohio",2019,Age-adjusted Rate,1.3,176302.0,39103
Ohio,"Lucas County, Ohio",2019,Age-adjusted Rate,1.3,421225.0,39095
Ohio,"Noble County, Ohio",2019,Age-adjusted Rate,1.3,12026.0,39121
Puerto Rico,"Bayamón Municipio, Puerto Rico",2019,Crude Prevalence,14.5,173047.0,72021
Puerto Rico,"Canóvanas Municipio, Puerto Rico",2019,Crude Prevalence,14.5,45316.0,72029
Puerto Rico,"Comerío Municipio, Puerto Rico",2019,Crude Prevalence,14.5,19148.0,72045
Puerto Rico,"Juana Díaz Municipio, Puerto Rico",2019,Crude Prevalence,14.5,45748.0,72075
Puerto Rico,"Las Marías Municipio, Puerto Rico",2019,Crude Prevalence,14.5,8286.0,72083
Puerto Rico,"Corozal Municipio, Puerto Rico",2019,Crude Prevalence,14.5,33262.0,72047
Puerto Rico,"Maunabo Municipio, Puerto Rico",2019,Crude Prevalence,14.5,10770.0,72095
Puerto Rico,"Ponce Municipio, Puerto Rico",2019,Crude Prevalence,14.5,136683.0,72113
Puerto Rico,"Toa Alta Municipio, Puerto Rico",2019,Crude Prevalence,14.5,72695.0,72135
Puerto Rico,"Toa Baja Municipio, Puerto Rico",2019,Crude Prevalence,14.5,77514.0,72137
Puerto Rico,"Vieques Municipio, Puerto Rico",2019,Crude Prevalence,14.5,8603.0,72147
Puerto Rico,"Yabucoa Municipio, Puerto Rico",2019,Crude Prevalence,14.5,33446.0,72151
Puerto Rico,"Aguada Municipio, Puerto Rico",2019,Crude Prevalence,14.5,37858.0,72003
Puerto Rico,"Caguas Municipio, Puerto Rico",2019,Crude Prevalence,14.5,128276.0,72025
Puerto Rico,"Cidra Municipio, Puerto Rico",2019,Crude Prevalence,14.5,39484.0,72041
Puerto Rico,"Coamo Municipio, Puerto Rico",2019,Crude Prevalence,14.5,38867.0,72043
Puerto Rico,"Dorado Municipio, Puerto Rico",2019,Crude Prevalence,14.5,36764.0,72051
Puerto Rico,"Luquillo Municipio, Puerto Rico",2019,Crude Prevalence,14.5,18050.0,72089
Puerto Rico,"Barranquitas Municipio, Puerto Rico",2019,Crude Prevalence,14.5,28138.0,72019
Puerto Rico,"Orocovis Municipio, Puerto Rico",2019,Crude Prevalence,14.5,20876.0,72107
Puerto Rico,"San Lorenzo Municipio, Puerto Rico",2019,Crude Prevalence,14.5,37153.0,72129
Puerto Rico,"Ceiba Municipio, Puerto Rico",2019,Crude Prevalence,14.5,11513.0,72037
Puerto Rico,"Ciales Municipio, Puerto Rico",2019,Crude Prevalence,14.5,16363.0,72039
Puerto Rico,"Isabela Municipio, Puerto Rico",2019,Crude Prevalence,14.5,41397.0,72071
Puerto Rico,"Jayuya Municipio, Puerto Rico",2019,Crude Prevalence,14.5,14258.0,72073
Puerto Rico,"Lares Municipio, Puerto Rico",2019,Crude Prevalence,14.5,25441.0,72081
Puerto Rico,"San Juan Municipio, Puerto Rico",2019,Crude Prevalence,14.5,330713.0,72127
Puerto Rico,"Vega Alta Municipio, Puerto Rico",2019,Crude Prevalence,14.5,36526.0,72143
Puerto Rico,"Maricao Municipio, Puerto Rico",2019,Crude Prevalence,14.5,6075.0,72093
Ohio,"Seneca County, Ohio",2019,Age-adjusted Rate,1.3,52012.0,39147
Ohio,"Stark County, Ohio",2019,Age-adjusted Rate,1.3,362630.0,39151
Ohio,"Coshocton County, Ohio",2019,Age-adjusted Rate,1.3,36053.0,39031
Ohio,"Delaware County, Ohio",2019,Age-adjusted Rate,1.3,198250.0,39041
Ohio,"Geauga County, Ohio",2019,Age-adjusted Rate,1.3,92860.0,39055
Ohio,"Hocking County, Ohio",2019,Age-adjusted Rate,1.3,27751.0,39073
Ohio,"Lake County, Ohio",2019,Age-adjusted Rate,1.3,226687.0,39085
Ohio,"Ross County, Ohio",2019,Age-adjusted Rate,1.3,71005.0,39141
Ohio,"Cuyahoga County, Ohio",2019,Age-adjusted Rate,1.3,1221310.0,39035
Ohio,"Holmes County, Ohio",2019,Age-adjusted Rate,1.3,43027.0,39075
Ohio,"Miami County, Ohio",2019,Age-adjusted Rate,1.3,104041.0,39109
Ohio,"Monroe County, Ohio",2019,Age-adjusted Rate,1.3,13777.0,39111
Ohio,"Trumbull County, Ohio",2019,Age-adjusted Rate,1.3,196590.0,39155
Ohio,"Wood County, Ohio",2019,Age-adjusted Rate,1.3,123329.0,39173
Ohio,"Ashland County, Ohio",2019,Age-adjusted Rate,1.3,51060.0,39005
Oklahoma,"Dewey County, Oklahoma",2019,Number,1627.0,4813.0,40043
Oklahoma,"Harper County, Oklahoma",2019,Number,1627.0,3628.0,40059
Oklahoma,"Logan County, Oklahoma",2019,Number,1627.0,45143.0,40083
Oklahoma,"Tulsa County, Oklahoma",2019,Number,1627.0,636600.0,40143
Oklahoma,"Washington County, Oklahoma",2019,Number,1627.0,50822.0,40147
Oklahoma,"Harmon County, Oklahoma",2019,Number,1627.0,2606.0,40057
Oklahoma,"Haskell County, Oklahoma",2019,Number,1627.0,12539.0,40061
Oklahoma,"Okmulgee County, Oklahoma",2019,Number,1627.0,37127.0,40111
Oklahoma,"Osage County, Oklahoma",2019,Number,1627.0,45629.0,40113
Oklahoma,"Jefferson County, Oklahoma",2019,Number,1627.0,5998.0,40067
Oklahoma,"Garfield County, Oklahoma",2019,Number,1627.0,60200.0,40047
Oklahoma,"Garvin County, Oklahoma",2019,Number,1627.0,27407.0,40049
Oklahoma,"Pittsburg County, Oklahoma",2019,Number,1627.0,41959.0,40121
Oklahoma,"Pontotoc County, Oklahoma",2019,Number,1627.0,36839.0,40123
Oklahoma,"Roger Mills County, Oklahoma",2019,Number,1627.0,3623.0,40129
Oklahoma,"Woodward County, Oklahoma",2019,Number,1627.0,19658.0,40153
Oklahoma,"Cherokee County, Oklahoma",2019,Number,1627.0,46967.0,40021
Oklahoma,"Delaware County, Oklahoma",2019,Number,1627.0,41942.0,40041
Oklahoma,"Ellis County, Oklahoma",2019,Number,1627.0,3956.0,40045
Oklahoma,"Grady County, Oklahoma",2019,Number,1627.0,54217.0,40051
Oklahoma,"Payne County, Oklahoma",2019,Number,1627.0,73664.0,40119
Oklahoma,"Pottawatomie County, Oklahoma",2019,Number,1627.0,69046.0,40125
Oklahoma,"Creek County, Oklahoma",2019,Number,1627.0,70259.0,40037
Oklahoma,"Tillman County, Oklahoma",2019,Number,1627.0,7063.0,40141
Oklahoma,"Washita County, Oklahoma",2019,Number,1627.0,10868.0,40149
Oklahoma,"Cotton County, Oklahoma",2019,Number,1627.0,5683.0,40033
Oklahoma,"Kiowa County, Oklahoma",2019,Number,1627.0,8647.0,40075
Oklahoma,"Le Flore County, Oklahoma",2019,Number,1627.0,48642.0,40079
Oklahoma,"Mccurtain County, Oklahoma",2019,Number,1627.0,32554.0,40089
